AHMET ÇAKAR,ALİ SİRMEN,ATAOL BEHRAMOĞLU,ATİLLA DORSAY,AYKAN SEVER,AZİZ ÜSTEL,CAN ATAKLI,DENİZ GÖKÇE,EMRE KONGAR,GÖZDE BEDELOĞLU,HASAN PULUR,HİKMET ÇETİNKAYA,MEHMET ALİ BİRAND,MEHMET DEMİRKOL,MELTEM GÜRLE,MERYEM KORAY,MÜMTAZ SOYSAL,NAZAN BEKİROĞLU,NAZIM ALPMAN,NEDİM HAZAR,NEŞE YAŞIN,OKAY KARACAN,REHA MUHTAR,RIDVAN DİLMEN,RUHAT MENGİ,SELİM İLERİ,TARHAN ERDEM,UFUK BOZKIR,YAŞAR SEYMAN,ÖZGE BAŞAK TANELİ,Average
1.0,0.9433962264150944,0.9615384615384616,0.9803921568627451,1.0,0.9795918367346939,1.0,1.0,0.9795918367346939,0.9803921568627451,1.0,0.98,0.9803921568627451,0.9615384615384616,0.9615384615384616,0.9803921568627451,1.0,1.0,0.9433962264150944,0.9795918367346939,0.9591836734693877,1.0,0.96,1.0,0.9795918367346939,1.0,1.0,0.98,1.0,0.9803921568627451,0.9823639880722489
0.98,1.0,1.0,1.0,0.98,0.96,1.0,0.98,0.96,1.0,0.96,0.98,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.96,0.94,0.96,0.96,1.0,0.96,0.96,1.0,0.98,0.98,1.0,0.9820000000000003
0.98989898989899,0.970873786407767,0.9803921568627451,0.99009900990099,0.98989898989899,0.9696969696969697,1.0,0.98989898989899,0.9696969696969697,0.99009900990099,0.9795918367346939,0.98,0.99009900990099,0.9803921568627451,0.9803921568627451,0.99009900990099,1.0,0.9795918367346939,0.970873786407767,0.9696969696969697,0.9494949494949495,0.9795918367346939,0.96,1.0,0.9696969696969697,0.9795918367346939,1.0,0.98,0.98989898989899,0.99009900990099,0.9819888409242095
