AHMET ÇAKAR,ALİ SİRMEN,ATAOL BEHRAMOĞLU,ATİLLA DORSAY,AYKAN SEVER,AZİZ ÜSTEL,CAN ATAKLI,DENİZ GÖKÇE,EMRE KONGAR,GÖZDE BEDELOĞLU,HASAN PULUR,HİKMET ÇETİNKAYA,MEHMET ALİ BİRAND,MEHMET DEMİRKOL,MELTEM GÜRLE,MERYEM KORAY,MÜMTAZ SOYSAL,NAZAN BEKİROĞLU,NAZIM ALPMAN,NEDİM HAZAR,NEŞE YAŞIN,OKAY KARACAN,REHA MUHTAR,RIDVAN DİLMEN,RUHAT MENGİ,SELİM İLERİ,TARHAN ERDEM,UFUK BOZKIR,YAŞAR SEYMAN,ÖZGE BAŞAK TANELİ,Average
0.8909090909090909,0.9782608695652174,0.9782608695652174,0.9795918367346939,0.92,0.9607843137254902,0.9411764705882353,1.0,0.9787234042553191,0.96,0.9259259259259259,0.96,0.9607843137254902,0.9795918367346939,1.0,0.9411764705882353,1.0,0.9795918367346939,0.8727272727272727,0.92,0.9215686274509803,1.0,0.96,1.0,0.9230769230769231,0.9607843137254902,0.9607843137254902,0.9583333333333334,1.0,0.9074074074074074,0.9573153143499734
0.98,0.9,0.9,0.96,0.92,0.98,0.96,0.98,0.92,0.96,1.0,0.96,0.98,0.96,0.96,0.96,0.98,0.96,0.96,0.92,0.94,0.98,0.96,0.98,0.96,0.98,0.98,0.92,0.9,0.98,0.9560000000000005
0.9333333333333333,0.9375,0.9375,0.9696969696969697,0.92,0.9702970297029702,0.9504950495049505,0.98989898989899,0.9484536082474226,0.96,0.9615384615384615,0.96,0.9702970297029702,0.9696969696969697,0.9795918367346939,0.9504950495049505,0.98989898989899,0.9696969696969697,0.9142857142857144,0.92,0.9306930693069307,0.98989898989899,0.96,0.98989898989899,0.9411764705882353,0.9702970297029702,0.9702970297029702,0.9387755102040817,0.9473684210526316,0.9423076923076924,0.9561129734702614
